#pivot 1 31.011 1.101 5.274
#pivot 2 21.018 1.529 -4.760
#centered receptor: false
#centered ligands: false
#1
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.965263 -0.967700 -1.107915 -1.5878 -13.9648 36.0151
#2
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.763325 4.590479 6.966890 6.0222 3.5910 30.7301
#3
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.820800 1.508119 0.718516 10.0984 -27.6067 34.9999
#4
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   7.326109 4.401110 3.234331 7.7042 36.7596 27.1028
#5
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.586223 4.463860 0.252884 -3.1249 5.8454 12.1486
#6
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.166712 -1.490100 2.206152 3.6141 -40.0812 6.9244
#7
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.400239 2.490879 7.417956 -1.5644 36.3644 13.7572
#8
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.576081 1.292241 3.358180 11.1112 36.4416 18.7817
#9
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.601954 1.968718 6.774924 0.9763 -24.0212 15.2609
#10
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.906544 0.737542 11.245843 -0.9455 24.4280 -20.7136
#11
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.730626 -1.024170 8.149310 23.7170 -34.9441 -5.5687
#12
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.714302 2.022441 6.527145 19.7391 26.5493 5.4426
#13
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.162930 1.390195 5.910663 23.1352 31.5945 -13.2231
#14
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.212966 -1.795647 4.223310 17.3047 -0.3872 11.3229
#15
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.125520 1.039814 1.387736 -15.7497 22.0563 23.8408
#16
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   9.801465 2.284663 0.552504 29.1309 -21.8561 11.3906
#17
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.604208 -1.851340 3.969920 19.8530 -37.7901 6.5940
#18
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   10.028560 1.573279 6.639208 1.8126 31.2525 -11.2947
#19
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.807326 -0.946978 9.366436 6.3677 -5.5260 13.5091
#20
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.372667 4.000737 6.171876 8.4137 21.7303 32.1870
#21
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.760609 -4.763455 8.369950 32.0438 -15.2725 38.6346
#22
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.268336 3.886270 0.878685 -4.9348 12.2059 40.6030
#23
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.705098 1.779151 1.059883 -7.8981 27.5827 7.6795
#24
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.176636 1.561580 1.765206 19.1397 25.2906 28.2188
#25
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.677722 1.630903 5.584420 -9.5407 16.7838 -1.2976
#26
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.801316 2.338742 3.790688 18.7024 17.1989 27.6535
#27
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.916172 2.943955 0.598611 19.7427 -31.7750 30.3811
#28
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.677435 -1.221086 6.930648 -8.1856 -19.5823 -3.7550
#29
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.944297 1.775779 4.028436 11.5544 5.6836 3.4789
#30
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.685504 -0.877939 5.141907 33.2299 10.2476 11.2446
#31
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   9.175368 1.292726 3.567107 28.8590 -14.4008 22.9724
#32
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.142143 1.916884 3.047425 30.8554 11.3667 -9.6573
#33
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.621126 3.992342 8.316618 7.6923 -11.9251 41.1054
#34
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.028918 4.098921 6.799862 10.2256 -23.8787 44.9530
#35
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.333545 1.242323 -0.971674 30.9328 -0.6196 35.6391
#36
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.634610 11.210324 -2.426198 21.2998 -12.1667 -17.3748
#37
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.705596 5.217961 5.799535 1.1199 -25.7286 39.8507
#38
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.272849 -1.301493 2.320566 31.6589 6.3957 21.6834
#39
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.736522 0.281418 1.886876 -2.5418 -34.5063 -5.7868
#40
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.555350 -3.742381 1.703253 18.9752 0.5917 43.7915
#41
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.733858 1.719639 4.431349 14.7239 31.8724 -3.6167
#42
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   9.212968 5.511322 1.279044 0.3901 -2.2124 -21.2806
#43
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.151125 -1.635454 0.037715 13.0183 5.0583 39.0368
#44
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.712829 13.014923 0.441313 24.3170 22.2358 -18.2209
#45
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   7.862166 1.149960 8.014333 24.4704 -21.4455 31.2469
#46
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -0.663286 1.248660 2.590766 -11.9284 -10.8077 14.0130
#47
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   8.136909 5.308933 0.703279 -2.1427 35.4066 25.2201
#48
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.982348 -1.005135 -3.182248 4.0524 18.4796 -24.3827
#49
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.141806 1.101074 -1.810308 -8.3638 7.2559 25.3866
#50
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.313408 9.989003 6.593084 2.9565 29.4372 34.0771
#51
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.249926 5.360994 5.998499 -11.1178 -2.7730 21.7939
#52
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.417837 0.927162 4.508884 -1.1095 -15.8097 11.3269
#53
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.326246 -1.143372 4.780310 -3.4526 3.4538 -1.6889
#54
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.134805 4.655745 5.764503 17.4452 36.4058 28.8433
#55
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.311659 1.412986 6.154120 -7.0125 27.1645 -6.7727
#56
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.812452 5.122569 7.976393 -10.6090 16.3152 14.6228
#57
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   7.123153 2.160777 8.117976 24.8267 -9.5150 -6.2160
#58
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.382340 1.804396 6.448291 13.0014 13.5457 35.6188
#59
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.034721 1.134678 -2.316326 25.9020 19.0009 9.9262
#60
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.954500 -0.765062 3.612833 22.4175 -28.6669 -11.1701
#61
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.557459 0.994544 6.130246 3.2715 -10.8824 -19.9983
#62
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.003735 3.724535 3.542312 -4.0955 -24.2962 34.1860
#63
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -3.074916 -3.763222 7.905859 -1.8373 -6.7697 -3.6982
#64
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.902027 -1.727799 1.646974 27.4941 19.5150 -4.1764
#65
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.067929 -1.499254 0.868235 8.6223 -34.4294 20.4822
#66
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.820954 -1.905697 4.626018 -6.9943 -26.4418 3.7655
#67
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   13.723289 -3.879452 0.038775 11.9499 -36.0623 -6.2130
#68
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   4.043176 2.272698 5.004167 26.2021 -7.0286 48.6120
#69
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.480179 -2.239271 3.146635 4.4430 -0.1842 39.7589
#70
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.678961 0.355999 3.143703 -6.5813 18.4287 -11.5628
#71
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -1.536436 1.882317 0.014708 -6.4413 -0.4778 -14.7866
#72
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.949512 1.098042 4.692555 24.6895 -1.7599 15.6076
#73
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.476836 0.373191 6.894364 29.9581 -22.3913 1.9026
#74
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.744794 4.303934 2.565150 12.8331 -1.9271 -24.8036
#75
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.987922 3.821945 4.454149 23.8116 2.6050 -1.7488
#76
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.941054 -5.926139 1.211757 9.7597 -20.6774 -21.9133
#77
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.915819 1.232700 3.547796 26.1962 26.9221 23.7639
#78
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.193304 1.361240 3.407568 -4.6246 -1.0150 36.9599
#79
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.449349 4.777257 0.143904 26.4357 -33.8754 17.3439
#80
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -12.255041 -1.771052 1.672417 23.3990 9.0529 -22.4620
#81
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.919399 -1.474854 1.713891 1.3226 35.8721 -0.9868
#82
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.052054 -2.235619 0.648619 -9.3996 25.5779 17.2085
#83
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.822647 -0.903563 0.518725 29.9131 -7.1315 -14.0741
#84
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.535954 2.617844 0.457568 -4.8402 -37.0238 2.0816
#85
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   5.971442 1.829564 -0.075582 -15.6389 11.2621 31.7992
#86
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.235282 0.940442 4.332311 -5.4903 -13.5206 -13.9924
#87
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -9.822377 -10.901408 2.309525 -2.3336 20.0246 37.8449
#88
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -0.220081 1.555441 4.315627 14.1525 30.7818 -16.2526
#89
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.871839 0.636767 3.297107 9.6450 4.7705 -29.3154
#90
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   3.327646 0.252047 -1.816766 34.8256 24.1104 19.6606
#91
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.839421 0.304580 9.462972 19.9285 30.7528 14.7129
#92
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   11.507806 2.122892 2.564564 -17.5667 -14.6993 33.9473
#93
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   2.442057 0.606048 3.475084 -7.1924 -23.8289 27.4517
#94
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   1.368223 2.258843 5.974050 -9.5953 -19.0226 18.9917
#95
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   6.783413 2.500303 -0.532457 -2.9034 8.6912 -12.3988
#96
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -6.018268 7.217698 5.190803 0.0194 11.1560 -25.0395
#97
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.739590 6.740000 9.763110 2.3094 -31.6997 -14.9406
#98
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   -4.523483 7.621308 10.691853 28.3923 -9.6604 10.9507
#99
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   0.208728 -4.682194 4.781559 1.2426 -22.0755 -18.9247
#100
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   14.384136 4.132452 2.915998 -12.2503 30.3055 28.5459
#101
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   17.234200 4.090138 -2.162712 21.5023 -23.6325 42.8211
#102
   0.000000 0.000000 0.000000 0.0000 0.0000 0.0000
   12.809374 16.275593 9.496585 30.9422 10.1374 35.5908
#103
